City,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amritsar,39.39,12.05,10.47,21.7,0.43,9.23,23.02,4.41,2.18,10.21,127,Moderate
Amritsar,34.2,11.64,10.6,20.98,0.37,10.98,31.58,4.1,2.09,9.86,126,Moderate
Amritsar,38.51,11.8,10.58,21.27,0.49,12.69,25.22,4.52,2.12,10.62,93,Satisfactory
Amritsar,35.45,11.67,10.73,21.03,0.46,7.28,28.92,3.99,2.05,9.95,86,Satisfactory
Amritsar,39.52,11.6,10.62,17.19,0.38,6.6,17.15,3.67,1.7,9.08,98,Satisfactory
Amritsar,39.29,11.42,10.8,16.89,0.38,6.95,15.28,3.71,1.61,6.96,105,Moderate
Amritsar,15.97,11.65,10.65,17.36,0.47,5.66,14.08,5.15,1.7,6.22,77,Satisfactory
Amritsar,33.24,12.19,10.16,19.89,0.37,6.76,15.75,4.6,2.08,9.27,73,Satisfactory
Amritsar,23.68,14.59,8.8,18.37,0.59,2.13,17.59,4.11,1.79,8.63,59,Satisfactory
Amritsar,38.8,13.85,9.07,15.9,0.47,5.1,25.15,3.47,1.9,8.07,67,Satisfactory
Amritsar,25.52,12.78,9.21,10.32,0.45,1.71,36.79,3,1.26,6.12,69,Satisfactory
Amritsar,52.38,22.33,16.7,25.97,0.34,7.4,23.79,2.27,0.86,5.37,89,Satisfactory
Amritsar,60.87,49.82,27.4,42.48,0.24,7.78,23.29,3.11,0.82,10.43,146,Moderate
Amritsar,48.44,41.18,25.05,47.83,0.48,4.99,21.32,3.19,1.09,9.54,110,Moderate
Amritsar,50.87,25.26,15.78,23.76,0.3,5.78,28.65,2.94,0.87,10.68,142,Moderate
Amritsar,24.63,40.95,26.07,35.88,0.2,4.37,26.3,3.32,0.84,10.17,60,Satisfactory
Amritsar,41.52,35.12,18.92,32.67,0.32,5.2,22.48,2.22,0.81,9.36,51,Satisfactory
Amritsar,32.36,17.81,10.18,25.52,0.3,7.66,16.87,3.19,1.08,9.33,73,Satisfactory
Amritsar,24.46,16.32,10.4,25.54,0.29,8.03,19.29,3.32,1.11,6.4,52,Satisfactory
Amritsar,31.59,31.8,20.49,41.64,0.39,5.37,18.33,3.13,1.08,8.1,53,Satisfactory
Amritsar,29.65,17.25,14.02,26.67,0.4,4.57,20.27,3.68,1.13,7.96,64,Satisfactory
Amritsar,36.65,13.68,11.3,21.67,0.53,8,18.76,3.59,1.14,9.62,61,Satisfactory
Amritsar,34.1,11.67,10.68,20.93,0.47,17.74,22.13,4.25,1.14,7.74,60,Satisfactory
Amritsar,43.15,14.02,10.4,17.86,0.31,11.1,16.24,3.4,1.25,13.71,71,Satisfactory
Amritsar,48.85,7.77,9.49,17.26,0.17,12.12,22.14,4.4,1.15,14.56,75,Satisfactory
Amritsar,43.72,7.82,9.53,17.1,0.38,15.18,27.31,4.18,1.14,13.14,79,Satisfactory
Amritsar,28.22,8.29,9.31,16.63,0.27,12.54,21.49,3.5,1.06,10.07,70,Satisfactory
Amritsar,24.73,9.45,9.94,18.63,0.5,11.8,14.03,3.7,1.12,13.25,46,Good
Amritsar,27.5,9.94,10.97,18.41,0.43,15.86,16.11,3.91,1.14,12.61,55,Satisfactory
Amritsar,26.73,13.19,13.84,21.83,0.63,16.16,7.2,5,1.15,11.83,55,Satisfactory
Amritsar,29.12,12.49,14.06,20.12,0.26,14.42,9.09,4.03,1.1,12.32,51,Satisfactory
Amritsar,25.95,16.38,14.3,23.36,0.08,11.39,13.14,4.32,1.18,13.25,48,Good
Amritsar,17.41,9.36,9.96,17.13,0.35,12.07,14.03,3.58,1.09,8.2,47,Good
Amritsar,23.92,8.83,10.22,17.6,0.51,21.06,11.71,3.73,1.13,5.79,47,Good
Amritsar,16.58,9.06,9.41,17.4,0.1,9.62,18.66,3.33,1.12,4.83,42,Good
Amritsar,24.34,9.15,9.82,17.87,0.54,5.44,16.52,3.32,1.11,8.31,45,Good
Amritsar,41.6,7.75,9.07,16.81,0.54,5.36,13.28,4.21,1.16,3.18,67,Satisfactory
Amritsar,31.11,8.11,9.13,15.87,0.24,4.81,10.51,3.88,1.09,8.74,59,Satisfactory
Amritsar,33.02,8.78,9.18,17.56,0.28,5.25,16.48,3.67,1.15,12.32,56,Satisfactory
Amritsar,27.95,7.85,8.96,16.73,0.5,5.53,17.22,3.35,1.13,12.05,52,Satisfactory
Amritsar,27.18,8.85,8.96,16.41,0.48,2.96,14.03,3.75,1.11,13.8,61,Satisfactory
Amritsar,21.42,8.6,9.28,17.6,0.15,5.62,12,3.85,1.16,4.09,54,Satisfactory
Amritsar,21.94,8.25,9.3,17.08,0.51,7.89,13.87,3.59,1.13,2.47,43,Good
Amritsar,27.52,8.47,9,16.78,0.49,4.6,14.89,3.32,1.11,3.37,53,Satisfactory
Amritsar,32.26,7.63,9.02,16.62,0.27,7.12,12.27,3.51,1.14,3.88,54,Satisfactory
Amritsar,20.54,9.32,8.87,18.19,0.28,6.38,14.61,2.8,1.12,4.31,53,Satisfactory
Amritsar,23.62,12.23,9.02,21.25,0.76,5.33,10.8,2.93,1.13,2,50,Good
Amritsar,23.28,13.5,9.19,22.46,0.62,5.42,10.12,3.24,1.13,1.98,58,Satisfactory
Amritsar,22.43,13.5,9.19,22.22,0.57,5.57,10.14,3,1.1,2.7,50,Good
Amritsar,19.43,13.5,9.19,22.69,0.42,6.13,14.29,3.16,1.13,2,44,Good
Amritsar,11.69,13.5,9.19,22.69,0.56,9.05,16.87,2.86,1.13,2.15,39,Good
Amritsar,16.58,13.46,9.16,21.71,0.29,6.64,18.05,2.74,1.06,2.92,45,Good
Amritsar,25.06,13.5,9.19,22.69,0.53,6.39,24.63,3.15,1.14,2,48,Good
Amritsar,42.78,13.3,9.07,22.38,0.29,6.24,25.9,3.16,1.14,2,68,Satisfactory
Amritsar,34.69,12.91,8.91,21.82,0.22,6.12,22.01,2.63,1.13,2,77,Satisfactory
Amritsar,34.9,13.1,8.83,21.94,0.24,9,28.31,2.25,1.02,2,69,Satisfactory
Amritsar,42.01,13.17,8.87,22.01,0.28,5.79,24.41,2.43,1.12,2,77,Satisfactory
Amritsar,36.3,14.22,9.14,22.63,0.55,6.49,18.33,2.49,1.13,2,68,Satisfactory
Amritsar,44.57,13.1,8.95,21.55,0.18,8.7,19.26,2.76,1.12,1.98,84,Satisfactory
Amritsar,35.47,14.53,9.47,22.6,0.3,5.48,20.87,2.2,1.1,1.98,64,Satisfactory
Amritsar,37.27,22.98,11.54,31.46,0.47,6.96,18.45,2.12,1.11,2,60,Satisfactory
Amritsar,42.27,21.96,19.49,37.54,0.61,6.46,19.43,2.34,1.12,2,70,Satisfactory
Amritsar,41.31,13.2,8.82,21.98,0.38,5.8,17.12,2.5,1.12,2,80,Satisfactory
Amritsar,29.85,13.17,8.92,22.06,0.57,9.33,15.45,2.21,1.11,2,54,Satisfactory
Amritsar,41.67,13.23,8.81,21.81,1.49,21.08,29.75,2.45,1.42,1.96,79,Satisfactory
Amritsar,43.4,13.25,8.81,22.06,0.82,5.98,34.02,1.99,1.11,2,144,Moderate
Amritsar,20.82,13.25,8.81,22.06,0.68,5.7,21.35,1.72,1.1,2,64,Satisfactory
Amritsar,32.17,13.24,8.81,21.81,0.94,6.19,13.45,1.79,1.09,1.98,55,Satisfactory
Amritsar,32.83,13.26,8.77,22.03,1,6.3,13.84,1.97,1.11,2,70,Satisfactory
Amritsar,28.54,16.3,12.06,25.35,0.84,5.78,14.57,2.03,1.11,2,68,Satisfactory
Amritsar,38.61,22.78,16.01,32.96,1.17,7.33,17.04,2.06,1.1,1.98,70,Satisfactory
Amritsar,39.22,14.89,11.7,24.65,0.94,9.5,14.2,2.08,1.13,2,81,Satisfactory
Amritsar,41.36,13.16,11.2,23.58,0.3,9.68,15.6,2.04,1.11,2,77,Satisfactory
Amritsar,40.96,13.75,10.7,23.86,0.86,9.26,19.2,1.9,1.11,2,79,Satisfactory
Amritsar,35.44,13.54,10.91,23.88,1.13,12.01,29.03,1.74,1.1,2,84,Satisfactory
Amritsar,45.56,17.74,14.37,30.73,1.52,16.32,19.24,1.92,1.18,1.98,103,Moderate
Amritsar,42.86,16.53,10.58,23.69,0.67,7.64,22.4,2.07,1.1,1.98,85,Satisfactory
Amritsar,33.95,18.8,17.21,28.34,0.47,12.85,24.2,1.92,1.08,1.96,79,Satisfactory
Amritsar,37.32,15.01,11.66,25.01,0.09,15.59,28.21,2.02,1.11,2,56,Satisfactory
Amritsar,43.51,13.95,10.94,24.26,0.35,12.01,26.59,2.04,1.22,2,75,Satisfactory
Amritsar,31.24,14.64,11.3,24.58,1.37,15.55,23.48,1.78,1.1,2,91,Satisfactory
Amritsar,27.76,14,11.15,24.29,1.29,20.75,24.46,1.85,1.11,2,97,Satisfactory
Amritsar,33.91,13.95,11.05,23.54,1.42,43.86,21.75,1.93,1.08,1.95,90,Satisfactory
Amritsar,46.92,13.6,10.93,23.48,0.69,41.56,36.57,2.25,1.11,2,87,Satisfactory
Amritsar,29.63,13.39,10.91,23.32,0.51,6.26,32.18,1.83,1.15,1.98,66,Satisfactory
Amritsar,29.2,13.75,10.56,23.89,0.6,10.52,27.3,1.96,1.11,2,61,Satisfactory
Amritsar,60.23,13.29,10.91,23.27,1.17,20.53,25.56,2.18,1.11,2,87,Satisfactory
Amritsar,78.08,13.34,10.88,23.3,0.96,10.46,13.97,2.18,1.08,1.95,146,Moderate
Amritsar,35,13.04,10.44,23.08,0.81,13.46,11.17,1.94,1.1,1.98,96,Satisfactory
Amritsar,21.75,13.42,10.49,23.87,0.68,8.25,11.7,1.81,1.11,2,60,Satisfactory
Amritsar,12.58,12.94,10.51,23.2,0.57,9.96,14.39,1.68,1.09,1.98,63,Satisfactory
Amritsar,16.26,13.12,10.54,23.63,0.56,16.98,11.52,1.66,1.1,2,48,Good
Amritsar,18.15,13.16,10.58,23.71,0.62,21.48,15.92,1.72,1.11,2,57,Satisfactory
Amritsar,27.76,13.38,10.66,23.26,0.82,49.41,18.07,1.88,1.07,1.99,67,Satisfactory
Amritsar,28.07,12.93,10.32,22.75,0.58,10.21,21.01,2.58,1.09,2.93,84,Satisfactory
Amritsar,24,13.19,10.56,23.62,0.09,6.6,15.08,3.58,1.18,2.91,55,Satisfactory
Amritsar,30.18,12.51,10.3,22.68,0.21,4.8,27.04,4.02,1.19,2.15,60,Satisfactory
Amritsar,66.88,11.96,12.09,20.86,0.32,4.7,39.06,5.13,1.2,1.98,86,Satisfactory
Amritsar,34.53,10.57,11.41,20.97,0.23,3.05,36.75,3.45,1.15,2,94,Satisfactory
Amritsar,48.2,12.29,11.35,21.7,0.28,1.51,35.6,4.2,1.18,2,132,Moderate
Amritsar,47.82,27.37,12.56,25.77,0.33,4.19,32.11,3.2,1.07,2.48,81,Satisfactory
Amritsar,36.76,10.5,11.64,20.98,0.31,1.64,42.89,3.24,1.15,2,77,Satisfactory
Amritsar,38.85,11.12,11.53,20.3,0.39,11.45,18.75,1.84,2.59,1.88,94,Satisfactory
Amritsar,22.66,11.13,11.53,21.65,0.63,9.21,20.6,2.01,3.51,2,58,Satisfactory
Amritsar,42.86,11.16,11.51,21.67,0.52,7.06,24.61,2.21,3.67,2,87,Satisfactory
Amritsar,62.48,11.15,11.51,21.67,0.54,7.47,27.11,2.31,3.76,2,110,Moderate
Amritsar,80.27,11.27,14.51,24.08,0.54,12.37,22.51,2.36,3.33,1.96,147,Moderate
Amritsar,96.33,11.63,18.14,28.97,0.46,13.85,16.81,2.9,3.57,1.96,227,Poor
Amritsar,84.31,11.04,11.56,21.66,0.36,13.78,22.45,2.49,3.3,1.92,179,Moderate
Amritsar,90.71,12.5,13.12,23.71,0.87,15.28,19.52,3.07,3.83,1.96,198,Moderate
Amritsar,107.98,11.28,8.57,19.43,0.56,15.87,19.54,3.09,3.77,1.98,234,Poor
Amritsar,116.05,13.78,9.11,22.22,0.79,17.71,19.78,3.39,3.83,2.03,212,Poor
Amritsar,249.1,43.34,19.85,55.39,0.31,34.17,17.9,3.43,4.01,2.06,399,Very Poor
Amritsar,111.47,29.45,10.03,39.44,0.46,11.65,18.13,3.7,4.4,2,309,Very Poor
Amritsar,127.13,17.07,9.78,21.98,0.57,13.88,21.7,2.92,2.91,1.64,247,Poor
Amritsar,139.65,17.01,10.01,26.75,0.31,10.92,16.02,3.44,4.23,1.98,321,Very Poor
Amritsar,154.49,17.73,9.94,27.64,0.37,19.27,15.38,3.53,4.21,2,313,Very Poor
Amritsar,110.95,17.66,9.91,27.24,0.52,10.06,11.35,2.69,3.27,2,313,Very Poor
Amritsar,155.83,17.13,10.98,27.05,0.34,9.75,14.51,2.75,3.41,2,302,Very Poor
Amritsar,104.21,18.27,10.64,24.48,0.71,12.97,12.72,1.79,2.42,1.84,288,Poor
Amritsar,97.09,41.45,32.85,51.49,0.53,10.5,16.23,2.2,2.58,1.98,261,Poor
Amritsar,137.13,16.97,9.95,26.71,0.48,10.68,18.85,2.14,2.49,2,254,Poor
Amritsar,34.94,17.16,9.95,26.82,0.55,8.74,15.72,1.59,1.94,1.98,212,Poor
Amritsar,24.18,17.21,10.04,27.25,0.8,10.71,16.33,1.56,1.99,2,54,Satisfactory
Amritsar,42.84,17.28,10.04,27.28,0.78,9.2,12.92,2.02,2.7,2,72,Satisfactory
Amritsar,84.92,17.28,10.24,27.46,0.41,10.17,22.42,2.18,2.92,2,140,Moderate
Amritsar,84.63,17.16,10.25,27.34,0.8,11.04,27.87,2.16,2.65,2,160,Moderate
Amritsar,168.71,17.19,10.31,27.43,0.78,12.55,19.71,2.74,3.16,2,285,Poor
Amritsar,189.44,17.22,10,27.22,0.48,16.3,15.22,3.13,3.65,2,358,Very Poor
Amritsar,148.61,17.22,10.09,27.31,0.56,20.51,10.01,2.81,3.2,2,334,Very Poor
Amritsar,103.87,17.23,10,27.24,0.65,29.92,9.71,2.41,2.72,2,317,Very Poor
Amritsar,86.49,17.17,9.91,27.08,0.36,13.01,11.08,2.31,3.22,2,259,Poor
Amritsar,42.18,17.22,10.01,27.23,0.66,7.93,16.02,1.92,3.16,2,110,Moderate
Amritsar,101.44,17.24,10.01,26.96,0.65,11.37,20.02,2.12,2.83,1.98,162,Moderate
Amritsar,147.55,17.23,10,27.23,0.56,11.86,12.65,3.55,4.6,2.01,322,Very Poor
Amritsar,91.41,17.22,9.98,27.2,0.47,13.04,13.14,3.38,4.5,2.01,235,Poor
Amritsar,112.55,13.18,9.99,23.17,0.66,18.42,10.24,2.55,2.93,2,280,Poor
Amritsar,57.31,9.51,10.01,19.52,0.59,13.92,7.19,2.37,2.96,2,157,Moderate
Amritsar,24.07,9.5,9.99,19.5,0.67,8.75,13.37,1.91,2.89,2,85,Satisfactory
Amritsar,32.98,9.5,9.99,19.49,0.67,10.45,16.72,2.24,3.26,2,74,Satisfactory
Amritsar,39.29,9.5,9.99,19.49,0.48,10.74,16.08,2.83,3.9,2.01,108,Moderate
Amritsar,30.77,9.53,10.03,19.56,0.48,16.2,13.5,2.42,3.18,1.98,113,Moderate
Amritsar,31.91,9.51,10.02,19.54,0.63,14.87,11.14,1.81,2.17,2,64,Satisfactory
Amritsar,25.36,9.52,9.85,19.31,0.65,12.42,11.47,1.7,2.08,2,44,Good
Amritsar,26.37,9.83,10.32,19.82,0.74,13.18,15.19,1.84,2.44,2,47,Good
Amritsar,41.64,9.6,10.15,19.52,0.64,8.22,19.66,1.99,2.77,2,60,Satisfactory
Amritsar,60.29,9.54,10.06,19.6,0.71,8.9,24.19,2.41,3.08,2,89,Satisfactory
Amritsar,84.89,9.65,9.93,19.5,0.5,9.17,26.53,2.93,3.45,2,145,Moderate
Amritsar,87.69,9.51,10.05,19.2,0.59,10.68,22.89,3.1,3.37,1.98,183,Moderate
Amritsar,90.75,10.45,10.6,19.15,0.16,13.24,23.74,2.99,3.19,1.96,220,Poor
Amritsar,66.85,11.81,13.89,20.33,0.5,9.82,21.56,2.38,2.82,1.9,147,Moderate
Amritsar,54.62,10.47,11.54,20.38,0.24,11.64,17.87,2.42,2.96,2,106,Moderate
Amritsar,74.16,10.88,10.78,18.86,0.82,18.45,17.24,2.74,3.28,1.85,121,Moderate
Amritsar,67,11.94,12.9,21.4,0.74,12.39,20.02,3.23,3.99,1.98,123,Moderate
Amritsar,103.57,14.29,15.08,23.71,0.7,12.35,19,3.15,3.69,2,187,Moderate
Amritsar,128.64,11.96,14.02,21.02,0.66,10.06,19.17,2.99,3,2,291,Poor
Amritsar,86,11.49,12.72,20.34,0.54,13.79,17.99,2.62,2.7,2,245,Poor
Amritsar,28.77,11.17,12.31,17.56,0.72,4.02,13.14,1.61,1.62,1.93,186,Moderate
Amritsar,24.95,12.59,14.74,22.04,0.77,4.81,16.97,1.6,1.8,1.98,43,Good
Amritsar,39.26,12.76,13.75,21.92,0.71,7.47,16.45,1.77,2.09,2,59,Satisfactory
Amritsar,30.72,10.88,11.28,20.2,0.64,6.67,22,1.76,2.1,1.96,58,Satisfactory
Amritsar,41.03,12.58,12.41,21.73,0.81,5.42,24.54,1.74,1.98,1.98,55,Satisfactory
Amritsar,49.45,13.29,13,21.65,0.65,5.64,23.2,1.89,1.81,1.98,74,Satisfactory
Amritsar,58.96,13.08,14.96,21.71,0.72,6.09,24.27,2.1,2.03,1.98,95,Satisfactory
Amritsar,63.18,12.08,12.09,21.16,0.68,5.98,19.51,1.68,1.58,1.93,107,Moderate
Amritsar,108.34,11.99,11.94,21,0.62,7.66,20.05,2.09,1.91,2,171,Moderate
Amritsar,52.95,13.13,13.09,21.88,0.63,6.56,26.89,2.08,2.13,2,184,Moderate
Amritsar,62.11,11.19,12.12,20.52,0.61,5.04,23.21,2,2,2,96,Satisfactory
Amritsar,69.27,12.78,13.24,21.79,0.53,7.18,23.26,2.02,1.84,1.98,108,Moderate
Amritsar,97.42,9.53,9.83,18.23,0.64,7.05,32.52,1.78,1.63,1.9,210,Poor
Amritsar,52.73,10.3,10.53,19.5,0.74,6.27,48.65,1.72,1.74,2,141,Moderate
Amritsar,58.57,10.44,10.62,20.2,0.8,6.96,46.13,1.69,1.65,1.96,91,Satisfactory
Amritsar,77.3,10.48,10.73,19.7,0.73,11.3,53.99,1.68,1.62,1.98,126,Moderate
Amritsar,80.31,9.62,10.78,19.14,0.64,11.47,66.65,1.59,1.57,1.96,156,Moderate
Amritsar,80.8,10.05,10.88,19.25,0.75,10.01,66.7,1.62,1.62,1.98,193,Moderate
Amritsar,71.17,9.78,10.78,17.36,0.4,7.65,31.33,1.56,1.34,1.75,155,Moderate
Amritsar,71,9.93,10,19.75,0.59,8.42,24.9,1.75,1.47,2,111,Moderate
Amritsar,94.38,9.91,10.38,18.95,0.42,15.79,40.21,2.62,2.4,1.98,184,Moderate
Amritsar,80.8,9.91,10.44,18.85,0.3,12.54,7.82,2.77,2.78,1.9,196,Moderate
Amritsar,78.22,9.63,10.03,18.02,0.62,11.43,27,2.61,2.97,1.82,160,Moderate
Amritsar,96.86,9.35,10.02,19.27,0.11,8.12,36.13,3.43,3.81,2,221,Poor
Amritsar,65.12,9.51,9.67,17.61,0.28,11.92,32.48,2.25,2.44,1.85,156,Moderate
Amritsar,33.39,10.21,10.43,20.35,0.6,6.75,38.56,1.74,1.8,2,88,Satisfactory
Amritsar,36.74,9.75,9.77,19.28,0.57,7.53,8.63,1.76,1.7,2,58,Satisfactory
Amritsar,24.14,9.89,10.12,18.84,0.62,6.32,22.11,1.51,1.52,1.9,46,Good
Amritsar,56.17,9.68,10.05,19.07,0.68,20.5,23.77,2.11,1.84,1.92,66,Satisfactory
Amritsar,55.79,9.78,9.74,19.48,0.47,6.87,39.56,2.14,2.09,2,103,Moderate
Amritsar,55.64,9.37,10.19,19.5,0.73,10.87,36.72,2.02,2.14,2,87,Satisfactory
Amritsar,44.56,9.55,9.99,18.76,0.8,17.99,17.71,2.29,2.78,1.94,87,Satisfactory
Amritsar,47,9.67,10.01,19.68,0.4,6.24,25.62,1.83,2.09,2,74,Satisfactory
Amritsar,31.25,9.17,9.89,17.82,0.66,6.54,20.19,1.45,1.55,1.86,64,Satisfactory
Amritsar,64.93,9.57,10.17,19.06,0.68,7.84,15.94,2.09,2.01,1.94,111,Moderate
Amritsar,37.05,9.44,10.04,19.14,0.63,15.16,22.56,1.87,1.92,1.95,98,Satisfactory
Amritsar,21.05,9.72,10.07,19.58,0.8,7.78,39.9,1.59,1.84,2,63,Satisfactory
Amritsar,27.42,9.68,10.01,17.86,0.73,7.05,40.09,1.5,1.54,1.83,63,Satisfactory
Amritsar,43.96,9.54,9.93,19.14,0.6,8.46,43.35,1.85,1.82,2,70,Satisfactory
Amritsar,71.6,10.19,10.17,20.05,0.7,11.04,43.22,2.35,2.3,2,108,Moderate
Amritsar,45.03,9.88,10.69,18.16,0.73,15.78,38.27,1.88,2.08,1.83,107,Moderate
Amritsar,61.56,10.19,10.77,19.76,0.64,11.17,32.32,2.11,2.12,2,90,Satisfactory
Amritsar,42.4,10.76,10.82,20.45,0.64,10.61,23.37,1.66,1.67,2,96,Satisfactory
Amritsar,20.48,9.53,10.7,19.55,0.98,6.87,28.73,1.64,1.87,2,55,Satisfactory
Amritsar,27.36,10,10.35,19.39,0.55,6.8,31.21,1.69,1.81,1.96,60,Satisfactory
Amritsar,21.43,10.12,10.15,19.02,0.47,9.95,27.1,1.96,1.7,1.93,102,Moderate
Amritsar,67.56,27.82,21,36.62,0.49,6.95,37.74,2.09,2.14,2,111,Moderate
Amritsar,55.53,17.32,12.2,26.8,0.54,7.43,33.11,1.74,1.7,2.05,99,Satisfactory
Amritsar,74.16,18.61,11.48,27.36,0.46,8.99,39.2,1.85,1.76,1.94,121,Moderate
Amritsar,62.25,17.94,13.47,28.51,0.33,7.3,41.35,1.83,1.85,2,124,Moderate
Amritsar,92.15,17.97,11.59,26.63,0.9,9.69,43.9,2.15,2.14,1.95,152,Moderate
Amritsar,113.54,17.18,11.18,27.37,0.21,10.05,42.74,2.99,2.63,2,282,Poor
Amritsar,63.68,17.14,10.13,26.59,1.03,7.86,42.74,1.94,2.09,1.98,144,Moderate
Amritsar,84.93,17.48,10.4,26.72,0.3,9.07,35.77,2.31,2.22,2,190,Moderate
Amritsar,38.88,18.01,13.17,27.73,0.5,2.5,37.25,1.71,1.79,2,133,Moderate
Amritsar,42.33,17.64,11.27,26.66,0.76,10.04,35.09,1.63,1.63,2.05,112,Moderate
Amritsar,33.14,16.9,10.48,27,0.66,8.33,39.73,1.58,1.68,2,107,Moderate
Amritsar,41.33,17.35,10.41,27.39,0.78,10.64,43.24,1.91,2.19,2,106,Moderate
Amritsar,69.4,17.22,10.43,26.33,0.44,10.13,45.83,2.41,2.76,1.98,132,Moderate
Amritsar,66.39,18.06,11.42,27.62,0.87,9.98,45.62,2.11,2.42,1.96,139,Moderate
Amritsar,59.59,17.56,11.48,27.13,0.74,11.15,50.25,2,2.07,2,128,Moderate
Amritsar,58.55,19.04,13.05,29.17,0.76,9.63,32.13,1.8,1.93,2,121,Moderate
Amritsar,71.27,21.07,14.77,29.73,0.31,9.85,30.07,1.79,1.9,1.9,134,Moderate
Amritsar,58.17,19.01,13.89,27.62,1.33,7.4,27.53,1.72,2.12,2,127,Moderate
Amritsar,67.24,17.4,11.73,26.33,0.64,11.92,29.72,1.7,1.97,1.96,128,Moderate
Amritsar,26.4,19.15,12.31,29.03,0.62,11.35,30.35,1.53,1.92,2,108,Moderate
Amritsar,22.15,17.9,12.55,27.8,0.83,21.92,29.65,1.44,1.86,1.98,76,Satisfactory
Amritsar,32.33,17.54,11.96,27.44,0.78,9.91,29.66,1.55,1.83,1.98,92,Satisfactory
Amritsar,33.46,18.06,11.38,27.5,0.61,10.78,30.09,1.61,1.81,1.98,101,Moderate
Amritsar,55.5,17.43,10.82,26.5,0.44,13.85,32.2,1.81,1.85,1.94,118,Moderate
Amritsar,22.09,17.71,11.96,28.12,0.72,14.65,30.07,1.44,1.56,2,97,Satisfactory
Amritsar,17.61,17.42,11.14,26.82,0.74,11.49,27.23,1.38,1.47,1.98,68,Satisfactory
Amritsar,17,17.79,11.2,27.07,0.82,8.51,29.45,1.39,1.51,1.98,59,Satisfactory
Amritsar,25.44,17.05,11.41,26.88,0.82,11.62,30.24,1.46,1.76,2,70,Satisfactory
Amritsar,20.71,17.35,11.81,26.87,0.82,6.74,32.77,1.43,1.75,2,75,Satisfactory
Amritsar,43.24,18.82,12.66,28.37,0.73,9.44,34.08,1.66,2.02,2,96,Satisfactory
Amritsar,40.15,18.14,13.18,28.04,0.62,8.1,30.16,1.65,1.99,1.96,107,Moderate
Amritsar,17.08,17.22,11.62,26.98,0.78,8.52,36.31,1.39,1.59,2,72,Satisfactory
Amritsar,21.05,18.49,11.98,28.28,0.7,12.75,32.14,1.38,1.7,1.98,69,Satisfactory
Amritsar,25.65,17.4,12.99,27.07,0.73,21.74,32.95,1.47,1.87,2,79,Satisfactory
Amritsar,38.07,17.57,12.39,27.5,0.68,9.82,33.3,1.57,1.94,1.98,95,Satisfactory
Amritsar,41.78,18.18,10.31,27.98,0.72,9.56,31.27,1.57,1.84,2,106,Moderate
Amritsar,45.62,17.72,10.48,25.35,0.64,9.77,30.51,1.46,1.71,1.83,110,Moderate
Amritsar,39.08,17.38,10.28,27.28,0.62,16.11,30.29,1.58,1.94,2,107,Moderate
Amritsar,40.61,17.07,10.97,27.42,0.48,27.59,31.58,1.8,2.12,2,111,Moderate
Amritsar,33.78,17.69,11.47,27.21,0.68,23.06,26.71,1.55,2.03,1.98,96,Satisfactory
Amritsar,24.57,17.13,11.39,26.89,0.7,19.46,31.11,1.48,2.01,2,93,Satisfactory
Amritsar,30.12,17.86,10.34,27.64,0.84,9.34,31.26,1.43,1.88,2,78,Satisfactory
Amritsar,26.35,18.2,10.94,27.27,1.27,7.73,29.78,1.43,1.69,1.98,86,Satisfactory
Amritsar,15.6,18.43,10.79,27.91,0.86,6.41,28.07,1.36,1.67,2,64,Satisfactory
Amritsar,22.63,17.79,11.82,27.96,0.73,7.16,32.26,1.41,1.72,2,66,Satisfactory
Amritsar,20.29,21.42,13.83,29.21,0.73,6.22,25.63,1.35,1.62,1.94,71,Satisfactory
Amritsar,12.03,19.93,12.76,30.41,0.76,6.2,22.84,1.34,1.53,2.01,54,Satisfactory
Amritsar,17.74,17.36,11.56,27.43,0.76,6.7,22.1,1.37,1.67,1.98,60,Satisfactory
Amritsar,21.35,17.8,11.05,26.97,0.71,7.21,22.14,1.37,1.66,1.98,67,Satisfactory
Amritsar,21.91,17.8,10.68,27.51,0.78,6.82,22.14,1.38,1.54,2,69,Satisfactory
Amritsar,14.18,18.48,10.29,27.96,0.77,6.3,22.14,1.32,1.59,1.98,65,Satisfactory
Amritsar,13.97,17.69,10.82,27.94,0.78,6.22,22.14,1.34,1.58,2.01,63,Satisfactory
Amritsar,17.52,17.88,10.69,26.99,0.76,6.57,22.14,1.34,1.61,1.98,61,Satisfactory
Amritsar,22.8,17.62,10.84,27.79,0.69,7.4,22.14,1.42,1.78,2,58,Satisfactory
Amritsar,34.73,16.81,10.78,25.99,0.69,8.68,22.14,1.52,1.89,1.94,60,Satisfactory
Amritsar,20.09,18.33,11.21,28.01,0.85,8.49,22.14,1.4,1.55,2,45,Good
Amritsar,29.47,17.65,11.55,27.61,0.59,9.63,22.14,1.65,1.98,2,52,Satisfactory
Amritsar,22.37,17.34,10.67,23.17,0.64,6.33,22.14,1.21,1.4,1.79,59,Satisfactory
Amritsar,32.05,20.86,18.96,28.66,0.73,6.55,23.62,1.26,1.5,1.83,68,Satisfactory
Amritsar,22.61,23.03,17.01,33.2,0.73,7.65,36.07,1.39,1.75,2,61,Satisfactory
Amritsar,17.45,18.7,11.4,28.05,0.7,7.76,42.81,1.38,1.47,1.98,45,Good
